DATAFLOW;FREQ;REF_AREA;COMMODITY;TRANSACTION;TIME_PERIOD;OBS_VALUE;UNIT_MULT;UNIT_MEASURE;OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;1992;126242;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;1993;131752;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;1994;131201;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;1995;136702;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;1996;140856;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;1997;157557;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;1998;166796;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;1999;171861;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2000;186962;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2001;192178;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2002;204334;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2003;208750;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2004;219343;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2005;232330;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2006;232465;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2007;244390;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2008;252189;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2009;261747;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2010;292617;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2011;284510;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2012;301516;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2013;336196;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2014;375044;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2015;392348;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2016;389301;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2017;378938;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2018;381944;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2019;392934;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2020;388716;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;04;2021;363322;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1990;5877;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1991;543;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1992;515;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1993;-5260;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1994;-6076;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1995;2614;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1996;-3609;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1997;-8524;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1998;-4998;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;1999;-8783;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2000;-8363;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2001;7244;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2002;2368;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2003;-49;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2004;-5193;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2005;-1341;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2006;584;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2007;5627;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2008;-150;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2009;2284;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2010;9276;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2011;1981;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2012;5273;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2013;5589;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2014;2444;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2015;3026;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2016;-6884;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2017;5003;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2018;-2807;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2019;9126;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2020;8178;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0100;06;2021;-2490;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1990;377;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1991;257;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1992;386;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1993;173;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1994;290;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1995;328;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1996;308;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1997;485;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1998;465;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;1999;675;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2000;684;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2001;592;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2002;1307;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2003;1006;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2004;917;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2005;1018;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2006;1165;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2007;801;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2008;199;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2009;147;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2010;329;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2011;604;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2012;578;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2013;361;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2014;14;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2015;159;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2016;709;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2017;407;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2018;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2019;57;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2020;36;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;01;2021;20;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2010;38;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2011;131;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2012;47;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2013;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2014;15;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2015;24;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2016;10;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2017;18;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2018;85;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2019;136;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2020;20;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;03;2021;87;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1990;377;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1991;257;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1992;386;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1993;173;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1994;290;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1995;328;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1996;308;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1997;485;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1998;465;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;1999;675;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2000;684;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2001;592;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2002;1307;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2003;1006;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2004;917;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2005;1018;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2006;1165;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2007;801;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2008;199;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2009;147;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2010;367;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2011;735;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2012;625;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2013;344;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2014;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2015;157;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2016;690;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2017;395;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2018;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2019;57;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;04;2021;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0110;06;2018;-2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1990;64631;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1991;70857;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1992;72921;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1993;79162;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1994;76858;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1995;79375;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1996;82186;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1997;89024;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1998;88800;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;1999;97142;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2000;103750;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2001;109113;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2002;107285;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2003;112289;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2004;116190;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2005;128358;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2006;132895;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2007;141959;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2008;143991;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2009;129810;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2010;162929;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2011;146712;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2012;146944;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2013;159494;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2014;180295;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2015;191056;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2016;189302;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2017;190000;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2018;179350;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2019;189066;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2020;183764;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;01;2021;170601;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2010;14;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2011;54;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2012;37;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2013;41;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2014;81;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2015;101;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2016;20;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2017;42;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2018;23;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2019;45;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2020;167;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;03;2021;55;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1990;57750;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1991;65450;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1992;67561;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1993;73941;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1994;71496;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1995;74291;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1996;76968;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1997;83462;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1998;83312;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;1999;91996;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2000;99161;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2001;104935;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2002;104526;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2003;107794;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2004;111732;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2005;124915;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2006;120479;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2007;131965;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2008;136921;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2009;125238;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2010;157265;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2011;140455;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2012;142363;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2013;154193;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2014;180458;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2015;187664;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2016;187998;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2017;177199;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2018;179243;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2019;183156;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2020;176026;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;04;2021;171273;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1990;949;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1991;-411;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1992;-477;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1993;-460;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1994;-452;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1995;-790;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1996;-356;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1997;-222;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1998;-190;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;1999;-230;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2000;-210;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2001;-184;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2002;-1549;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2003;296;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2004;52;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2005;-1019;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2006;7894;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2007;5441;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2008;2523;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2009;1090;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2010;565;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2011;1150;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2012;174;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2013;1075;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2014;-3986;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2015;-454;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2016;-3089;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2017;8447;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2018;-4110;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2019;2062;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2020;3330;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0121;06;2021;-3735;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1990;76784;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1991;81791;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1992;86309;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1993;81025;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1994;79176;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1995;91379;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1996;89891;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1997;95635;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1998;110176;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;1999;102920;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2000;111733;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2001;122669;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2002;130510;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2003;118930;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2004;121797;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2005;125899;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2006;122787;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2007;131389;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2008;132049;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2009;157344;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2010;174881;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2011;173495;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2012;192092;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2013;213713;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2014;226698;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2015;233098;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2016;222745;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2017;224272;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2018;231584;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2019;244859;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2020;241976;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;01;2021;223283;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2011;10;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2012;12;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2013;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2014;15;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2015;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2016;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2017;43;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2018;120;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2019;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;03;2020;109;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;036;0129;04;1990;45269;3;TN;A
