"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",24.08935,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",20.42743,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",21.50722,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",23.40102,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",25.92423,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",27.38008,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",29.25844,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",28.65538,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",30.75791,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",33.33378,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",35.26313,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",36.60827,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",36.53126,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",37.82433,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",39.11711,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",46.25934,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",52.34085,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",51.46756,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",58.40349,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",65.9433,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",76.29362,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",81.45058,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",83.83617,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",77.67901,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",87.56701,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",77.41481,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",85.05178,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.4333,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.2909,,
"MABM","Broad Money (M3) Index, SA","DNK","Denmark","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.0792,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1987","1987","PC","Percentage","0","Units",,,11.28435,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1988","1988","PC","Percentage","0","Units",,,9.883703,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1989","1989","PC","Percentage","0","Units",,,9.706354,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1990","1990","PC","Percentage","0","Units",,,10.62874,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1991","1991","PC","Percentage","0","Units",,,9.262481,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1992","1992","PC","Percentage","0","Units",,,8.987465,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1993","1993","PC","Percentage","0","Units",,,7.30375,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1994","1994","PC","Percentage","0","Units",,,7.825333,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.268583,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.193083,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.252584,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.937583,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.909,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.641833,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.079167,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.055917,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.30775,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.304584,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.40375,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.812,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.286417,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.284333,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.586333,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.926083,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.72925,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.403417,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.745,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.324833,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.6905,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.3203333,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.4764167,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.4548333,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.1834167,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.35925,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.06083333,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1960","1960","NATUSD","National currency per US dollar","0","Units",,,6.894067,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1961","1961","NATUSD","National currency per US dollar","0","Units",,,6.907639,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1962","1962","NATUSD","National currency per US dollar","0","Units",,,6.901383,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1963","1963","NATUSD","National currency per US dollar","0","Units",,,6.904013,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1964","1964","NATUSD","National currency per US dollar","0","Units",,,6.916083,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1965","1965","NATUSD","National currency per US dollar","0","Units",,,6.915426,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1966","1966","NATUSD","National currency per US dollar","0","Units",,,6.90832,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1967","1967","NATUSD","National currency per US dollar","0","Units",,,6.987098,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1968","1968","NATUSD","National currency per US dollar","0","Units",,,7.484461,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1969","1969","NATUSD","National currency per US dollar","0","Units",,,7.519198,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1970","1970","NATUSD","National currency per US dollar","0","Units",,,7.499533,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1971","1971","NATUSD","National currency per US dollar","0","Units",,,7.406683,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1972","1972","NATUSD","National currency per US dollar","0","Units",,,6.977,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1973","1973","NATUSD","National currency per US dollar","0","Units",,,6.033018,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1974","1974","NATUSD","National currency per US dollar","0","Units",,,6.085506,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1975","1975","NATUSD","National currency per US dollar","0","Units",,,5.741254,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1976","1976","NATUSD","National currency per US dollar","0","Units",,,6.044196,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1977","1977","NATUSD","National currency per US dollar","0","Units",,,6.001141,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1978","1978","NATUSD","National currency per US dollar","0","Units",,,5.511079,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1979","1979","NATUSD","National currency per US dollar","0","Units",,,5.26053,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1980","1980","NATUSD","National currency per US dollar","0","Units",,,5.63579,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1981","1981","NATUSD","National currency per US dollar","0","Units",,,7.120021,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1982","1982","NATUSD","National currency per US dollar","0","Units",,,8.333237,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1983","1983","NATUSD","National currency per US dollar","0","Units",,,9.1448,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1984","1984","NATUSD","National currency per US dollar","0","Units",,,10.35523,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1985","1985","NATUSD","National currency per US dollar","0","Units",,,10.5945,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1986","1986","NATUSD","National currency per US dollar","0","Units",,,8.089116,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1987","1987","NATUSD","National currency per US dollar","0","Units",,,6.838352,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1988","1988","NATUSD","National currency per US dollar","0","Units",,,6.730198,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1989","1989","NATUSD","National currency per US dollar","0","Units",,,7.310074,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1990","1990","NATUSD","National currency per US dollar","0","Units",,,6.186362,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1991","1991","NATUSD","National currency per US dollar","0","Units",,,6.392798,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1992","1992","NATUSD","National currency per US dollar","0","Units",,,6.038369,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","A","Annual","1993","1993","NATUSD","National currency per US dollar","0","Units",,,6.482177,,
